"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 00:00","2022","01","01","00:00","4.6","","3.7","","93","","0.0","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 01:00","2022","01","01","01:00","4.7","","3.5","","92","","0.0","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 02:00","2022","01","01","02:00","4.7","","3.7","","93","","0.0","","","","","","","","99.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 03:00","2022","01","01","03:00","4.8","","4.1","","95","","0.0","","","","","","","","99.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 04:00","2022","01","01","04:00","4.8","","4.4","","97","","0.0","","","","","","","","99.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 05:00","2022","01","01","05:00","4.8","","4.5","","97","","0.0","","","","","","","","99.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 06:00","2022","01","01","06:00","4.7","","4.2","","97","","0.0","","","","","","","","99.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 07:00","2022","01","01","07:00","4.9","","4.2","","95","","0.0","","","","","","","","99.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 08:00","2022","01","01","08:00","4.8","","4.1","","95","","0.0","","","","","","","","99.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 09:00","2022","01","01","09:00","4.5","","2.9","","90","","0.0","","","","","","","","99.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 10:00","2022","01","01","10:00","4.9","","2.6","","85","","0.0","","","","","","","","99.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 11:00","2022","01","01","11:00","4.8","","2.2","","83","","0.0","","","","","","","","99.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 12:00","2022","01","01","12:00","4.4","","1.4","","81","","0.0","","","","","","","","99.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 13:00","2022","01","01","13:00","4.1","","0.6","","78","","0.0","","","","","","","","99.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 14:00","2022","01","01","14:00","4.2","","0.4","","76","","0.0","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 15:00","2022","01","01","15:00","3.7","","0.0","","76","","0.0","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 16:00","2022","01","01","16:00","3.1","","-0.8","","76","","0.0","","","","","","","","99.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 17:00","2022","01","01","17:00","3.0","","-0.6","","77","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 18:00","2022","01","01","18:00","2.2","","-1.2","","78","","0.0","","","","","","","","99.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 19:00","2022","01","01","19:00","2.2","","-1.2","","78","","0.0","","","","","","","","99.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 20:00","2022","01","01","20:00","0.8","","-0.8","","89","","0.2","","","","","","","","99.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 21:00","2022","01","01","21:00","0.1","","-1.5","","89","","0.4","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 22:00","2022","01","01","22:00","-0.7","","-2.4","","89","","0.5","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-01 23:00","2022","01","01","23:00","-1.1","","-2.7","","89","","0.5","","","","","","","","99.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 00:00","2022","01","02","00:00","-1.5","","-3.5","","86","","0.3","","","","","","","","99.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 01:00","2022","01","02","01:00","-2.1","","-4.3","","85","","0.5","","","","","","","","99.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 02:00","2022","01","02","02:00","-2.3","","-5.3","","80","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 03:00","2022","01","02","03:00","-2.6","","-6.5","","75","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 04:00","2022","01","02","04:00","-2.9","","-7.1","","73","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 05:00","2022","01","02","05:00","-3.1","","-7.2","","74","","0.0","","","","","","","","99.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 06:00","2022","01","02","06:00","-3.8","","-7.9","","73","","0.0","","","","","","","","99.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 07:00","2022","01","02","07:00","-5.1","","-8.8","","75","","0.0","","","","","","","","99.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 08:00","2022","01","02","08:00","-5.7","","-9.2","","77","","0.0","","","","","","","","99.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 09:00","2022","01","02","09:00","-6.3","","-8.9","","82","","0.5","","","","","","","","99.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 10:00","2022","01","02","10:00","-6.5","","-8.7","","84","","0.6","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 11:00","2022","01","02","11:00","-6.6","","-9.7","","78","","0.6","","","","","","","","99.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 12:00","2022","01","02","12:00","-6.5","","-9.8","","77","","0.3","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 13:00","2022","01","02","13:00","-6.5","","-11.7","","66","","0.1","","","","","","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 14:00","2022","01","02","14:00","-6.0","","-13.8","","54","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 15:00","2022","01","02","15:00","-5.9","","-13.8","","53","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 16:00","2022","01","02","16:00","-5.7","","-11.4","","64","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 17:00","2022","01","02","17:00","-6.0","","-11.1","","68","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 18:00","2022","01","02","18:00","-6.3","","-11.1","","69","","0.0","","","","","","","","100.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 19:00","2022","01","02","19:00","-7.0","","-12.2","","66","","0.0","","","","","","","","100.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 20:00","2022","01","02","20:00","-7.7","","-12.3","","69","","0.0","","","","","","","","100.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 21:00","2022","01","02","21:00","-8.3","","-12.4","","72","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 22:00","2022","01","02","22:00","-8.8","","-12.2","","76","","0.0","","","","","","","","100.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-02 23:00","2022","01","02","23:00","-9.3","","-13.8","","70","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 00:00","2022","01","03","00:00","-9.7","","-14.6","","67","","0.0","","","","","","","","100.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 01:00","2022","01","03","01:00","-10.4","","-15.1","","68","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 02:00","2022","01","03","02:00","-10.8","","-16.2","","65","","0.0","","","","","","","","101.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 03:00","2022","01","03","03:00","-11.2","","-16.9","","63","","0.0","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 04:00","2022","01","03","04:00","-11.4","","-16.1","","68","","0.0","","","","","","","","101.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 05:00","2022","01","03","05:00","-12.1","","-16.3","","71","","0.0","","","","","","","","101.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 06:00","2022","01","03","06:00","-12.4","","-16.9","","69","","0.0","","","","","","","","101.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 07:00","2022","01","03","07:00","-12.6","","-16.7","","71","","0.0","","","","","","","","101.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 08:00","2022","01","03","08:00","-12.6","","-17.6","","66","","0.0","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 09:00","2022","01","03","09:00","-12.2","","-19.1","","56","","0.0","","","","","","","","101.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 10:00","2022","01","03","10:00","-10.5","","-18.9","","50","","0.0","","","","","","","","101.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 11:00","2022","01","03","11:00","-8.7","","-19.2","","42","","0.0","","","","","","","","101.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 12:00","2022","01","03","12:00","-7.7","","-18.3","","42","","0.0","","","","","","","","101.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 13:00","2022","01","03","13:00","-6.7","","-16.6","","45","","0.0","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 14:00","2022","01","03","14:00","-6.5","","-14.4","","54","","0.0","","","","","","","","101.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 15:00","2022","01","03","15:00","-6.8","","-12.9","","62","","0.0","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 16:00","2022","01","03","16:00","-6.6","","-12.5","","63","","0.0","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 17:00","2022","01","03","17:00","-6.7","","-11.6","","68","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 18:00","2022","01","03","18:00","-6.1","","-10.3","","72","","0.0","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 19:00","2022","01","03","19:00","-5.8","","-10.8","","68","","0.0","","","","","","","","101.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 20:00","2022","01","03","20:00","-5.5","","-12.1","","59","","0.0","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 21:00","2022","01","03","21:00","-5.7","","-11.5","","64","","0.0","","","","","","","","101.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 22:00","2022","01","03","22:00","-5.7","","-11.0","","66","","0.0","","","","","","","","101.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-03 23:00","2022","01","03","23:00","-4.6","","-9.1","","71","","0.0","","","","","","","","101.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 00:00","2022","01","04","00:00","-4.5","","-9.3","","69","","0.0","","","","","","","","101.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 01:00","2022","01","04","01:00","-4.8","","-10.2","","66","","0.0","","","","","","","","101.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 02:00","2022","01","04","02:00","-5.5","","-10.2","","69","","0.0","","","","","","","","101.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 03:00","2022","01","04","03:00","-5.0","","-9.2","","72","","0.0","","","","","","","","101.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 04:00","2022","01","04","04:00","-4.8","","-8.7","","74","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 05:00","2022","01","04","05:00","-4.5","","-8.4","","74","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 06:00","2022","01","04","06:00","-4.9","","-8.6","","75","","0.0","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 07:00","2022","01","04","07:00","-4.1","","-8.6","","71","","0.0","","","","","","","","101.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 08:00","2022","01","04","08:00","-4.3","","-8.7","","71","","0.0","","","","","","","","101.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 09:00","2022","01","04","09:00","-3.7","","-8.2","","71","","0.0","","","","","","","","101.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 10:00","2022","01","04","10:00","-2.8","","-8.1","","67","","0.0","","","","","","","","100.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 11:00","2022","01","04","11:00","-1.7","","-8.2","","61","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 12:00","2022","01","04","12:00","-0.5","","-8.4","","55","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 13:00","2022","01","04","13:00","0.9","","-7.2","","55","","0.0","","","","","","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 14:00","2022","01","04","14:00","2.2","","-4.2","","62","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 15:00","2022","01","04","15:00","2.2","","-2.7","","70","","0.0","","","","","","","","100.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 16:00","2022","01","04","16:00","1.8","","-2.7","","72","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 17:00","2022","01","04","17:00","1.5","","-3.2","","71","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 18:00","2022","01","04","18:00","1.5","","-3.7","","68","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 19:00","2022","01","04","19:00","1.5","","-3.7","","68","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 20:00","2022","01","04","20:00","1.6","","-3.4","","69","","0.0","","","","","","","","100.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 21:00","2022","01","04","21:00","1.5","","-3.3","","70","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 22:00","2022","01","04","22:00","2.5","","-3.0","","67","","0.0","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-04 23:00","2022","01","04","23:00","2.5","","-3.3","","65","","0.0","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 00:00","2022","01","05","00:00","2.3","","-2.9","","68","","0.0","","","","","","","","99.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 01:00","2022","01","05","01:00","3.2","","-3.0","","64","","0.0","","","","","","","","99.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 02:00","2022","01","05","02:00","3.2","","-2.5","","66","","0.0","","","","","","","","99.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 03:00","2022","01","05","03:00","3.6","","-2.6","","64","","0.0","","","","","","","","99.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 04:00","2022","01","05","04:00","3.7","","-2.0","","66","","0.0","","","","","","","","99.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 05:00","2022","01","05","05:00","3.6","","-1.4","","70","","0.0","","","","","","","","98.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 06:00","2022","01","05","06:00","4.6","","-1.2","","66","","0.0","","","","","","","","98.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 07:00","2022","01","05","07:00","4.6","","-1.4","","65","","0.0","","","","","","","","98.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 08:00","2022","01","05","08:00","4.6","","-1.3","","66","","0.0","","","","","","","","98.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 09:00","2022","01","05","09:00","4.8","","-1.1","","66","","0.0","","","","","","","","98.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 10:00","2022","01","05","10:00","4.7","","-0.7","","68","","0.0","","","","","","","","98.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 11:00","2022","01","05","11:00","4.4","","0.0","","73","","0.0","","","","","","","","98.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 12:00","2022","01","05","12:00","4.2","","0.3","","76","","0.0","","","","","","","","98.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 13:00","2022","01","05","13:00","4.1","","0.4","","77","","0.0","","","","","","","","98.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 14:00","2022","01","05","14:00","3.7","","0.8","","81","","0.1","","","","","","","","98.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 15:00","2022","01","05","15:00","3.2","","0.6","","84","","0.2","","","","","","","","98.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 16:00","2022","01","05","16:00","3.4","","-0.6","","75","","0.1","","","","","","","","98.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 17:00","2022","01","05","17:00","2.4","","-3.2","","67","","0.0","","","","","","","","98.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 18:00","2022","01","05","18:00","1.0","","-3.7","","71","","0.0","","","","","","","","98.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 19:00","2022","01","05","19:00","0.6","","-4.8","","67","","0.0","","","","","","","","98.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 20:00","2022","01","05","20:00","-0.5","","-5.7","","68","","0.0","","","","","","","","98.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 21:00","2022","01","05","21:00","-1.5","","-7.9","","62","","0.0","","","","","","","","98.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 22:00","2022","01","05","22:00","-2.2","","-8.6","","61","","0.0","","","","","","","","98.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-05 23:00","2022","01","05","23:00","-2.6","","-9.8","","58","","0.0","","","","","","","","99.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 00:00","2022","01","06","00:00","-3.8","","-10.9","","58","","0.0","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 01:00","2022","01","06","01:00","-4.5","","-11.2","","59","","0.0","","","","","","","","99.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 02:00","2022","01","06","02:00","-5.1","","-11.6","","60","","0.0","","","","","","","","99.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 03:00","2022","01","06","03:00","-5.5","","-11.6","","62","","0.0","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 04:00","2022","01","06","04:00","-5.6","","-11.4","","63","","0.0","","","","","","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 05:00","2022","01","06","05:00","-6.0","","-11.5","","65","","0.0","","","","","","","","99.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 06:00","2022","01","06","06:00","-6.0","","-11.2","","66","","0.0","","","","","","","","99.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 07:00","2022","01","06","07:00","-6.3","","-11.1","","69","","0.0","","","","","","","","99.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 08:00","2022","01","06","08:00","-6.0","","-10.3","","72","","0.0","","","","","","","","99.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 09:00","2022","01","06","09:00","-5.6","","-10.0","","71","","0.0","","","","","","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 10:00","2022","01","06","10:00","-4.8","","-9.8","","68","","0.0","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 11:00","2022","01","06","11:00","-4.1","","-9.2","","67","","0.0","","","","","","","","99.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 12:00","2022","01","06","12:00","-2.9","","-8.9","","63","","0.0","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 13:00","2022","01","06","13:00","-2.4","","-8.5","","63","","0.0","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 14:00","2022","01","06","14:00","-1.7","","-8.4","","60","","0.0","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 15:00","2022","01","06","15:00","-2.1","","-8.6","","61","","0.0","","","","","","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 16:00","2022","01","06","16:00","-2.9","","-8.7","","64","","0.0","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 17:00","2022","01","06","17:00","-3.6","","-9.1","","66","","0.0","","","","","","","","99.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 18:00","2022","01","06","18:00","-3.9","","-9.5","","65","","0.0","","","","","","","","99.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 19:00","2022","01","06","19:00","-4.2","","-9.4","","67","","0.0","","","","","","","","99.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 20:00","2022","01","06","20:00","-4.4","","-9.3","","69","","0.0","","","","","","","","99.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 21:00","2022","01","06","21:00","-4.3","","-9.1","","69","","0.0","","","","","","","","99.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 22:00","2022","01","06","22:00","-4.3","","-8.8","","71","","0.0","","","","","","","","99.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-06 23:00","2022","01","06","23:00","-4.2","","-8.5","","72","","0.0","","","","","","","","99.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 00:00","2022","01","07","00:00","-4.4","","-8.3","","75","","0.0","","","","","","","","99.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 01:00","2022","01","07","01:00","-4.5","","-7.9","","77","","0.0","","","","","","","","99.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 02:00","2022","01","07","02:00","-4.9","","-7.5","","82","","0.0","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 03:00","2022","01","07","03:00","-4.9","","-8.3","","77","","0.0","","","","","","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 04:00","2022","01","07","04:00","-5.7","","-9.0","","77","","0.0","","","","","","","","99.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 05:00","2022","01","07","05:00","-6.8","","-10.1","","77","","0.0","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 06:00","2022","01","07","06:00","-8.3","","-12.3","","73","","0.0","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 07:00","2022","01","07","07:00","-9.1","","-13.6","","70","","0.0","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 08:00","2022","01","07","08:00","-9.9","","-14.1","","72","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 09:00","2022","01","07","09:00","-10.6","","-15.1","","69","","0.0","","","","","","","","100.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 10:00","2022","01","07","10:00","-9.8","","-14.9","","66","","0.0","","","","","","","","100.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 11:00","2022","01","07","11:00","-9.2","","-15.3","","61","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 12:00","2022","01","07","12:00","-8.3","","-15.6","","55","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 13:00","2022","01","07","13:00","-7.5","","-15.1","","55","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 14:00","2022","01","07","14:00","-6.9","","-15.1","","52","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 15:00","2022","01","07","15:00","-6.2","","-14.2","","53","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 16:00","2022","01","07","16:00","-6.8","","-15.2","","51","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 17:00","2022","01","07","17:00","-7.6","","-15.6","","53","","0.0","","","","","","","","100.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 18:00","2022","01","07","18:00","-8.2","","-15.3","","57","","0.0","","","","","","","","100.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-07 19:00","2022","01","07","19:00","-8.8","","-15.4","","59","","0.0","","","","","","","","101.02","","","","","","NA"
